ID,Case,Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
22497,4823446,HL245578,03/20/2005 12:00:00 AM,039XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1132,11,24,26,7,,,2005,08/17/2015 03:03:40 PM,,,
17050,4698448,HM301628,03/20/2005 12:01:00 AM,035XX W 63RD PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,8,15,66,7,1153960,1862277,2005,04/15/2016 08:55:02 AM,41.777915353,-87.71112985,"(41.777915353, -87.71112985)"
16814,4698076,HM302083,03/21/2005 09:00:00 AM,076XX S PHILLIPS AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,421,4,7,43,6,1193858,1854753,2005,04/15/2016 08:55:02 AM,41.756383676,-87.565110651,"(41.756383676, -87.565110651)"
58345,4879017,HL249695,03/22/2005 07:40:00 PM,034XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,2112,2,2,35,08B,,,2005,08/17/2015 03:03:40 PM,,,
375,4674160,HL252926,03/24/2005 03:37:58 PM,079XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,612,6,21,71,18,1167385,1852064,2005,04/15/2016 08:55:02 AM,41.74961243,-87.662205371,"(41.74961243, -87.662205371)"
52492,4750287,HM249985,03/24/2005 11:40:00 AM,013XX W CHASE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,2423,24,49,1,18,1165868,1948375,2005,04/15/2016 08:55:02 AM,42.013929731,-87.665015933,"(42.013929731, -87.665015933)"
376,4674161,HL263098,03/30/2005 12:08:42 AM,075XX S WOLCOTT AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,611,6,18,71,18,1164998,1854556,2005,04/15/2016 08:55:02 AM,41.756501593,-87.670882042,"(41.756501593, -87.670882042)"
55502,4754503,HM261196,03/30/2005 12:55:00 PM,011XX N RIDGEWAY AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1112,11,27,23,18,1151173,1907240,2005,04/15/2016 08:55:02 AM,41.901354465,-87.720170442,"(41.901354465, -87.720170442)"
29487,4716727,HM297413,03/31/2005 03:00:00 PM,024XX N PULASKI RD,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,2524,25,30,22,11,1149306,1916014,2005,04/15/2016 08:55:02 AM,41.925467575,-87.726800262,"(41.925467575, -87.726800262)"
31821,4719897,HM326364,03/31/2005 09:00:00 AM,006XX S CANAL ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DAY CARE CENTER,False,False,131,1,2,28,11,1173234,1897496,2005,04/15/2016 08:55:02 AM,41.874155065,-87.639427982,"(41.874155065, -87.639427982)"
2521,4676866,HL268039,04/01/2005 01:02:41 PM,075XX S COTTAGE GROVE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,False,624,6,6,69,26,1182866,1855292,2005,04/15/2016 08:55:02 AM,41.758125035,-87.605376887,"(41.758125035, -87.605376887)"
8310,4798558,HM411749,04/01/2005 08:30:00 AM,018XX S CLINTON ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,True,False,1233,12,25,31,12,,,2005,08/17/2015 03:03:40 PM,,,
11193,4689645,HM289202,04/01/2005 09:00:00 AM,029XX W 82ND ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,835,8,18,70,6,1158324,1850109,2005,04/15/2016 08:55:02 AM,41.744436747,-87.695461951,"(41.744436747, -87.695461951)"
23983,4709169,HM313838,04/01/2005 09:00:00 AM,065XX S GREEN ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,723,7,16,68,6,1171764,1861413,2005,04/15/2016 08:55:02 AM,41.775172399,-87.645885129,"(41.775172399, -87.645885129)"
22506,4822332,HM424496,04/01/2005 12:00:00 AM,060XX S ALBANY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,823,8,16,66,6,,,2005,08/17/2015 03:03:40 PM,,,
27618,4714317,HM319625,04/01/2005 12:00:00 AM,031XX N OCONTO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2511,25,36,17,11,1127203,1920006,2005,04/15/2016 08:55:02 AM,41.936822425,-87.807928954,"(41.936822425, -87.807928954)"
12844,4691864,HM295699,04/01/2005 12:00:00 PM,026XX N MC VICKER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2512,25,29,19,26,1135618,1916877,2005,04/15/2016 08:55:02 AM,41.928090416,-87.77707674,"(41.928090416, -87.77707674)"
34577,4723696,HM329991,04/01/2005 12:01:00 AM,0000X W RANDOLPH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,113,1,42,32,12,1175753,1901279,2005,04/15/2016 08:55:02 AM,41.884479586,-87.630065654,"(41.884479586, -87.630065654)"
46391,4860129,HM474467,04/01/2005 12:01:00 AM,052XX S PARKSIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,811,8,23,56,26,,,2005,08/17/2015 03:03:40 PM,,,
2519,4676864,HL273633,04/04/2005 01:36:00 PM,082XX S HALSTED ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,613,6,21,71,16,1172407,1850189,2005,04/15/2016 08:55:02 AM,41.744358218,-87.643857758,"(41.744358218, -87.643857758)"
29516,4716767,HM299947,04/05/2005 02:00:00 PM,024XX N PULASKI RD,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,2524,25,30,22,11,1149306,1916014,2005,04/15/2016 08:55:02 AM,41.925467575,-87.726800262,"(41.925467575, -87.726800262)"
42328,4853040,HM463025,04/08/2005 05:02:00 PM,002XX S MICHIGAN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,True,False,123,1,42,32,26,,,2005,08/17/2015 03:03:40 PM,,,
9612,4687360,HM284795,04/11/2005 03:30:00 PM,076XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,624,6,6,69,08B,1182884,1854628,2005,04/15/2016 08:55:02 AM,41.756302533,-87.605331512,"(41.756302533, -87.605331512)"
7366,4683847,HM286858,04/11/2005 12:00:00 PM,020XX W DIVISION ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1312,12,1,24,6,1162596,1907988,2005,04/15/2016 08:55:02 AM,41.903175327,-87.6781916,"(41.903175327, -87.6781916)"
8808,4686181,HM286322,04/12/2005 12:00:00 PM,063XX S EBERHART AVE,560,ASSAULT,SIMPLE,OTHER,False,False,312,3,20,42,08A,1180668,1863088,2005,04/15/2016 08:55:02 AM,41.779568811,-87.613193035,"(41.779568811, -87.613193035)"
6495,4682495,HM285676,04/12/2005 12:15:00 AM,042XX S CICERO AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,814,8,23,56,04B,1145074,1875998,2005,04/15/2016 08:55:02 AM,41.815739786,-87.743361428,"(41.815739786, -87.743361428)"
20555,4703275,HM305950,04/13/2005 01:30:00 PM,048XX N KIMBALL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,1713,17,39,14,26,1152840,1932000,2005,04/15/2016 08:55:02 AM,41.969264992,-87.713389694,"(41.969264992, -87.713389694)"
11602,4690142,HM292249,04/15/2005 11:00:00 AM,048XX N KARLOV AVE,460,BATTERY,SIMPLE,ALLEY,False,False,1712,17,39,14,08B,1148184,1931797,2005,04/15/2016 08:55:02 AM,41.968799119,-87.730515185,"(41.968799119, -87.730515185)"
23746,4708780,HM310360,04/15/2005 12:00:00 PM,079XX S COTTAGE GROVE AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,624,6,6,44,10,1182933,1852512,2005,04/15/2016 08:55:02 AM,41.75049487,-87.605217567,"(41.75049487, -87.605217567)"
43708,4737106,HM344560,04/15/2005 12:01:00 AM,046XX N LAWLER AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1623,16,45,15,6,1141870,1930354,2005,04/15/2016 08:55:02 AM,41.964958966,-87.753767748,"(41.964958966, -87.753767748)"
14927,4695089,HM295970,04/17/2005 02:00:00 PM,053XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,232,2,3,40,08B,1178506,1869664,2005,04/15/2016 08:55:02 AM,41.797663405,-87.620919358,"(41.797663405, -87.620919358)"
14817,4694935,HM298518,04/18/2005 06:05:00 PM,025XX W PETERSON AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,2011,20,40,2,08B,1158337,1939771,2005,04/15/2016 08:55:02 AM,41.990478048,-87.692963561,"(41.990478048, -87.692963561)"
46942,4741637,HM351920,04/18/2005 12:00:00 PM,005XX N WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,False,False,1834,18,42,8,6,1176640,1903995,2005,04/15/2016 08:55:02 AM,41.891912441,-87.626726383,"(41.891912441, -87.626726383)"
21006,4704044,HM308633,04/21/2005 08:00:00 PM,036XX W IRVING PARK RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1723,17,39,16,08B,1151247,1926329,2005,04/15/2016 08:55:02 AM,41.953734858,-87.719396593,"(41.953734858, -87.719396593)"
23281,4708021,HM311957,04/21/2005 09:00:00 AM,047XX W IRVING PARK RD,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,1722,17,45,15,10,1144008,1926171,2005,04/15/2016 08:55:02 AM,41.953440511,-87.746012173,"(41.953440511, -87.746012173)"
21818,4705539,HM305267,04/22/2005 09:30:00 PM,111XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,STREET,False,False,531,5,9,49,08A,1178789,1831299,2005,04/15/2016 08:55:02 AM,41.692378887,-87.621046145,"(41.692378887, -87.621046145)"
24445,4709797,HM310708,04/24/2005 08:12:00 PM,057XX S NORMAL BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,False,False,711,7,20,68,15,1173938,1866968,2005,04/15/2016 08:55:02 AM,41.790367965,-87.637750821,"(41.790367965, -87.637750821)"
23188,4707881,HM312026,04/25/2005 01:50:00 PM,073XX S KEDZIE AVE,865,THEFT,DELIVERY CONTAINER THEFT,PARKING LOT/GARAGE(NON.RESID.),True,False,835,8,18,66,6,1156307,1855885,2005,04/15/2016 08:55:02 AM,41.760327809,-87.702697421,"(41.760327809, -87.702697421)"
10388,4688539,HM290451,04/25/2005 05:00:00 PM,055XX W CHICAGO AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,1524,15,37,25,08B,1139149,1904790,2005,04/15/2016 08:55:02 AM,41.894858704,-87.764396029,"(41.894858704, -87.764396029)"
25877,4712094,HM311734,04/25/2005 07:30:00 AM,003XX W 61ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,711,7,20,68,14,1174762,1864492,2005,04/15/2016 08:55:02 AM,41.783555224,-87.634803204,"(41.783555224, -87.634803204)"
42945,4735907,HM344780,04/25/2005 09:00:00 AM,065XX S UNION AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,723,7,20,68,6,1172636,1861438,2005,04/15/2016 08:55:02 AM,41.775221829,-87.642687763,"(41.775221829, -87.642687763)"
24062,4709305,HM313941,04/25/2005 11:00:00 PM,054XX S SAWYER AVE,810,THEFT,OVER $500,STREET,False,False,822,8,14,63,6,1155638,1868398,2005,04/15/2016 08:55:02 AM,41.794678786,-87.704814159,"(41.794678786, -87.704814159)"
25776,4711960,HM315966,04/26/2005 03:00:00 PM,048XX N BROADWAY,810,THEFT,OVER $500,STREET,False,False,2033,20,48,3,6,1167443,1932250,2005,04/15/2016 08:55:02 AM,41.969648487,-87.659687368,"(41.969648487, -87.659687368)"
25316,4711372,HM315814,04/27/2005 10:30:00 AM,023XX N MENARD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,2515,25,37,19,7,1137334,1914966,2005,04/15/2016 08:55:02 AM,41.922815697,-87.770817034,"(41.922815697, -87.770817034)"
36469,4726281,HL322308,04/27/2005 10:49:33 PM,077XX S COTTAGE GROVE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,False,False,624,6,6,69,26,1182903,1853963,2005,04/15/2016 08:55:02 AM,41.754477263,-87.605282506,"(41.754477263, -87.605282506)"
63655,4887521,HM500642,04/28/2005 03:37:00 PM,001XX N STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,False,False,122,1,42,32,11,,,2005,08/17/2015 03:03:40 PM,,,
53120,4751034,HL322981,04/28/2005 10:43:00 AM,027XX S RIDGEWAY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,1031,10,22,30,15,1151811,1885629,2005,04/15/2016 08:55:02 AM,41.842038937,-87.718395664,"(41.842038937, -87.718395664)"
29564,4716822,HM297414,04/29/2005 03:00:00 PM,029XX N ALBANY AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,1411,14,35,21,11,1155199,1919476,2005,04/15/2016 08:55:02 AM,41.934851142,-87.70505321,"(41.934851142, -87.70505321)"
28350,4715259,HM321442,04/29/2005 10:00:00 AM,025XX N SOUTHPORT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1931,19,32,7,14,1166553,1916913,2005,04/15/2016 08:55:02 AM,41.927582226,-87.663400701,"(41.927582226, -87.663400701)"
55723,4754848,HM366946,05/01/2005 07:00:00 AM,024XX E 74TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,334,3,7,43,6,1194154,1856377,2005,04/15/2016 08:55:02 AM,41.760832797,-87.563972665,"(41.760832797, -87.563972665)"
30233,4717658,HM324460,05/01/2005 07:00:00 PM,080XX S MARQUETTE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,422,4,7,46,26,1195572,1852165,2005,04/15/2016 08:55:02 AM,41.749239836,-87.558914685,"(41.749239836, -87.558914685)"
32651,4720996,HM323224,05/01/2005 08:30:00 AM,054XX S STATE ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,232,2,3,40,08B,1177197,1869053,2005,04/15/2016 08:55:02 AM,41.796016432,-87.625738071,"(41.796016432, -87.625738071)"
32967,4721434,HM324854,05/01/2005 11:15:00 AM,052XX W WRIGHTWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2515,25,31,19,26,1140967,1916793,2005,04/15/2016 08:55:02 AM,41.927763005,-87.757422916,"(41.927763005, -87.757422916)"
7173,4683466,HM286474,05/01/2005 12:00:00 AM,062XX S BISHOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,713,7,16,67,6,1167735,1863343,2005,04/15/2016 08:55:02 AM,41.78055599,-87.660599572,"(41.78055599, -87.660599572)"
22921,4822867,HM432072,05/01/2005 12:00:00 AM,058XX W ERIE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1511,15,29,25,17,,,2005,08/17/2015 03:03:40 PM,,,
43485,4855146,HM468685,05/01/2005 12:00:00 AM,002XX N LAMON AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,APARTMENT,True,False,1532,15,28,25,12,,,2005,08/17/2015 03:03:40 PM,,,
48603,4744252,HM354455,05/01/2005 12:00:00 AM,024XX S CHRISTIANA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1024,10,22,30,20,1154415,1887688,2005,04/15/2016 08:55:02 AM,41.84763752,-87.708784753,"(41.84763752, -87.708784753)"
49432,4745428,HM355813,05/01/2005 12:00:00 AM,066XX S HAMILTON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,726,7,15,67,20,1163172,1860602,2005,04/15/2016 08:55:02 AM,41.773131059,-87.677405042,"(41.773131059, -87.677405042)"
57483,4757464,HM369633,05/01/2005 12:01:00 AM,045XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,221,2,3,38,26,1177914,1875097,2005,04/15/2016 08:55:02 AM,41.812585491,-87.622925618,"(41.812585491, -87.622925618)"
64047,4767319,HM355281,05/01/2005 12:01:00 AM,007XX N LECLAIRE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1531,15,28,25,2,1142217,1904605,2005,04/15/2016 08:55:02 AM,41.894294663,-87.753132545,"(41.894294663, -87.753132545)"
51370,4748156,HL330335,05/02/2005 10:00:44 AM,017XX W MONTROSE AVE,460,BATTERY,SIMPLE,STREET,False,False,1922,19,47,4,08B,1163551,1929258,2005,04/15/2016 08:55:02 AM,41.961521393,-87.674082939,"(41.961521393, -87.674082939)"
59710,4881325,HM327027,05/02/2005 11:30:00 PM,108XX S MICHIGAN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,513,5,9,49,18,,,2005,08/17/2015 03:03:40 PM,,,
59489,4761110,HM329461,05/03/2005 08:30:00 PM,074XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,334,3,7,43,14,1194676,1856083,2005,04/15/2016 08:55:02 AM,41.760013212,-87.562069207,"(41.760013212, -87.562069207)"
18242,4700114,HM304596,05/03/2005 12:00:00 PM,028XX W CERMAK RD,840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,False,False,1033,10,12,30,6,1157527,1889256,2005,04/15/2016 08:55:02 AM,41.851877613,-87.697320979,"(41.851877613, -87.697320979)"
37445,4727583,HM329374,05/03/2005 12:01:00 AM,030XX N MOBILE AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,2511,25,36,19,08B,1133881,1919540,2005,04/15/2016 08:55:02 AM,41.935428738,-87.783396923,"(41.935428738, -87.783396923)"
35298,4724770,HM330275,05/03/2005 12:30:00 PM,037XX W CERMAK RD,460,BATTERY,SIMPLE,SIDEWALK,False,False,1013,10,22,30,08B,1151599,1889118,2005,04/15/2016 08:55:02 AM,41.851617348,-87.719082068,"(41.851617348, -87.719082068)"
37152,4727188,HM331295,05/05/2005 03:30:00 AM,027XX W 64TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,825,8,15,66,14,1158996,1862066,2005,04/15/2016 08:55:02 AM,41.777234866,-87.69267335,"(41.777234866, -87.69267335)"
35563,4725208,HM332697,05/05/2005 06:20:00 PM,0000X N STATE ST,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,122,1,42,32,6,1176364,1900524,2005,04/15/2016 08:55:02 AM,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
36869,4726831,HM329926,05/05/2005 12:00:00 AM,105XX S NORMAL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2233,22,34,49,6,1174822,1835045,2005,04/15/2016 08:55:02 AM,41.702747571,-87.635458788,"(41.702747571, -87.635458788)"
38414,4728904,HM336227,05/06/2005 10:00:00 PM,046XX N SPAULDING AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,1713,17,33,14,2,1153551,1930464,2005,04/15/2016 08:55:02 AM,41.965035965,-87.710816371,"(41.965035965, -87.710816371)"
19251,4816997,HM428347,05/07/2005 12:01:00 AM,014XX N LAKE SHORE DR,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1824,18,43,8,6,,,2005,08/17/2015 03:03:40 PM,,,
29581,4716849,HM299949,05/09/2005 03:00:00 PM,029XX N ALBANY AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,1411,14,35,21,11,1155199,1919476,2005,04/15/2016 08:55:02 AM,41.934851142,-87.70505321,"(41.934851142, -87.70505321)"
41484,4733631,HM342222,05/10/2005 09:00:00 AM,004XX W MELROSE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2332,19,44,6,26,1172762,1921921,2005,04/15/2016 08:55:02 AM,41.941188986,-87.640436534,"(41.941188986, -87.640436534)"
41899,4734191,HM341898,05/10/2005 11:00:00 AM,052XX S PULASKI RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,815,8,23,62,7,1150589,1869566,2005,04/15/2016 08:55:02 AM,41.79798376,-87.723298581,"(41.79798376, -87.723298581)"
42870,4735816,HM343729,05/11/2005 10:00:00 AM,071XX W BELMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2511,25,36,18,26,1128049,1920450,2005,04/15/2016 08:55:02 AM,41.938026545,-87.804809663,"(41.938026545, -87.804809663)"
43458,4736706,HM344012,05/11/2005 10:30:00 AM,117XX S JUSTINE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5,34,53,08B,1168115,1826811,2005,04/15/2016 08:55:02 AM,41.680298626,-87.66025375,"(41.680298626, -87.66025375)"
46542,4740912,HM322592,05/11/2005 11:00:00 AM,014XX N CALIFORNIA AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,False,False,1423,14,26,24,11,1157467,1909504,2005,04/15/2016 08:55:02 AM,41.9074413,-87.69699018,"(41.9074413, -87.69699018)"
29918,4717255,HM315867,05/13/2005 09:00:00 AM,068XX S DORCHESTER AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,321,3,5,43,10,1186716,1860027,2005,04/15/2016 08:55:02 AM,41.771028038,-87.591117472,"(41.771028038, -87.591117472)"
25579,4711736,HM317100,05/15/2005 08:00:00 AM,006XX E 40TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,True,213,2,4,38,6,1181180,1878357,2005,04/15/2016 08:55:02 AM,41.821456471,-87.610845488,"(41.821456471, -87.610845488)"
3247,4677835,HM278819,05/15/2005 09:00:00 PM,081XX S HERMITAGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,614,6,18,71,08B,1166096,1850713,2005,04/15/2016 08:55:02 AM,41.745932585,-87.666967152,"(41.745932585, -87.666967152)"
49155,4745057,HM353432,05/16/2005 05:41:00 AM,049XX N CENTRAL AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,1623,16,45,11,08B,1138101,1932439,2005,04/15/2016 08:55:02 AM,41.970749514,-87.767575003,"(41.970749514, -87.767575003)"
48496,4744081,HM354268,05/16/2005 10:30:00 AM,093XX S PERRY AVE,820,THEFT,$500 AND UNDER,STREET,False,False,634,6,21,49,6,1177250,1843135,2005,04/15/2016 08:55:02 AM,41.724893298,-87.626324854,"(41.724893298, -87.626324854)"
49807,4746117,HM356385,05/17/2005 02:00:00 PM,014XX S INDIANA AVE,842,THEFT,AGG: FINANCIAL ID THEFT,APARTMENT,False,False,133,1,2,33,6,1177890,1893527,2005,04/15/2016 08:55:02 AM,41.86315933,-87.622454163,"(41.86315933, -87.622454163)"
8223,4685135,HM284277,05/18/2005 05:00:00 PM,063XX N AVONDALE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,1612,16,41,9,11,1127038,1941494,2005,04/15/2016 08:55:02 AM,41.995790613,-87.808051205,"(41.995790613, -87.808051205)"
10169,4688284,HL363143,05/18/2005 07:56:00 AM,053XX S KOSTNER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,815,8,23,62,08B,1147939,1868747,2005,04/15/2016 08:55:02 AM,41.795787493,-87.733037695,"(41.795787493, -87.733037695)"
51921,4749093,HM359649,05/19/2005 02:30:00 AM,056XX S WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,824,8,16,63,08B,1161322,1867544,2005,04/15/2016 08:55:02 AM,41.79221937,-87.683994549,"(41.79221937, -87.683994549)"
56195,4875727,HL372886,05/22/2005 09:30:00 PM,053XX S HYDE PARK BLVD,890,THEFT,FROM BUILDING,BARBERSHOP,False,False,2132,2,5,41,6,,,2005,08/17/2015 03:03:40 PM,,,
49353,4745327,HL371627,05/22/2005 10:00:00 AM,034XX N BOSWORTH AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,1924,19,44,6,6,1165371,1922929,2005,04/15/2016 08:55:02 AM,41.944115712,-87.667572393,"(41.944115712, -87.667572393)"
46453,4860253,HL370995,05/22/2005 12:04:18 AM,081XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,422,4,7,46,18,,,2005,08/17/2015 03:03:40 PM,,,
13409,4692685,HL374969,05/23/2005 09:36:32 PM,041XX W 24TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,1013,10,22,30,7,1149350,1887404,2005,04/15/2016 08:55:02 AM,41.846957764,-87.72738092,"(41.846957764, -87.72738092)"
58779,4759729,HM369858,05/24/2005 08:45:00 AM,058XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, BUILDING",False,False,2011,20,40,2,14,1155809,1938617,2005,04/15/2016 08:55:02 AM,41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
60262,4762197,HM372388,05/25/2005 01:30:00 PM,067XX S SANGAMON ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,723,7,17,68,6,1171138,1860165,2005,04/15/2016 08:55:02 AM,41.771761445,-87.648216406,"(41.771761445, -87.648216406)"
9314,4800413,HM414678,05/25/2005 12:00:00 AM,107XX S AVENUE C,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,432,4,10,52,26,,,2005,08/17/2015 03:03:40 PM,,,
22778,4707343,HM312144,05/26/2005 12:00:00 AM,106XX S RHODES AVE,810,THEFT,OVER $500,APARTMENT,False,False,512,5,9,49,6,1181793,1834623,2005,04/15/2016 08:55:02 AM,41.701431698,-87.609945895,"(41.701431698, -87.609945895)"
11719,4804460,HL383617,05/27/2005 11:37:04 PM,079XX S SAGINAW AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,422,4,7,46,18,,,2005,08/17/2015 03:03:40 PM,,,
5797,4681396,HL392332,06/01/2005 02:39:28 PM,076XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,False,False,623,6,6,69,26,1177594,1854568,2005,04/15/2016 08:55:02 AM,41.756259091,-87.624719943,"(41.756259091, -87.624719943)"
40086,4731508,HM338227,06/01/2005 05:40:00 PM,029XX W WILCOX ST,842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,1124,11,2,27,6,1156754,1899212,2005,04/15/2016 08:55:02 AM,41.879213596,-87.699888476,"(41.879213596, -87.699888476)"
